,comment,label.id,label.lineage_names,label.name,label.uuid,needs_review,point.id,point.is_targeted,point.media.deployment.campaign.key,point.media.deployment.key,point.media.id,point.media.key,point.media.path_best,point.pose.dep,point.pose.lat,point.pose.lon,point.pose.timestamp,tag_names,updated_at
279,,28873,Habitat Classification > Seagrass,Seagrass,524ff1d3-9f35-4632-b045-e5145304984a,False,9865185,False,RLS_Port Phillip Bay_2009,3000013,5262244,AJW22_3m100909ShortlandsBluffJEH (13).JPG,https://rls.tpac.org.au/pq/3000013/AJW22_3m100909ShortlandsBluffJEH%20(13).JPG/,3.0,-38.2697075,144.66,2009-09-10 00:00:00,Primary,2024-07-30 07:43:06.087333
280,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865172,False,RLS_Port Phillip Bay_2009,3000011,5262219,AJW21_JEH3_4m100909WestSorrento (21).JPG,https://rls.tpac.org.au/pq/3000011/AJW21_JEH3_4m100909WestSorrento%20(21).JPG/,3.4,-38.329527500000005,144.74,2009-09-10 00:00:00,,2024-07-30 02:18:00.626237
281,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,False,9865175,False,RLS_Port Phillip Bay_2009,3000012,5262229,AJW22_AJW2m100909ShortlandsBluff (9).JPG,https://rls.tpac.org.au/pq/3000012/AJW22_AJW2m100909ShortlandsBluff%20(9).JPG/,2.0,-38.269797499999996,144.66,2009-09-10 00:00:00,,2024-07-30 02:18:45.839959
282,,28873,Habitat Classification > Seagrass,Seagrass,524ff1d3-9f35-4632-b045-e5145304984a,False,9865182,False,RLS_Port Phillip Bay_2009,3000012,5262226,AJW22_AJW2m100909ShortlandsBluff (6).JPG,https://rls.tpac.org.au/pq/3000012/AJW22_AJW2m100909ShortlandsBluff%20(6).JPG/,2.0,-38.269865,144.66,2009-09-10 00:00:00,,2024-07-30 07:42:45.447913
283,,28563,Habitat Classification > Sand/silt,Sand/silt,0c6de128-85c5-4878-9bca-d150203aadc3,False,9865186,True,RLS_Port Phillip Bay_2009,3000013,5262244,AJW22_3m100909ShortlandsBluffJEH (13).JPG,https://rls.tpac.org.au/pq/3000013/AJW22_3m100909ShortlandsBluffJEH%20(13).JPG/,3.0,-38.2697075,144.66,2009-09-10 00:00:00,Secondary,2024-07-30 02:21:49.707940
284,,28873,Habitat Classification > Seagrass,Seagrass,524ff1d3-9f35-4632-b045-e5145304984a,False,9865196,False,RLS_Port Phillip Bay_2009,3000013,5262247,AJW22_3m100909ShortlandsBluffJEH (16).JPG,https://rls.tpac.org.au/pq/3000013/AJW22_3m100909ShortlandsBluffJEH%20(16).JPG/,3.0,-38.26964,144.66,2009-09-10 00:00:00,Primary,2024-07-30 07:42:28.750193
285,,28563,Habitat Classification > Sand/silt,Sand/silt,0c6de128-85c5-4878-9bca-d150203aadc3,False,9865210,True,RLS_Port Phillip Bay_2009,3000014,5262257,AJW11_3m110209QuarantineStation_DTL (6).JPG,https://rls.tpac.org.au/pq/3000014/AJW11_3m110209QuarantineStation_DTL%20(6).JPG/,3.0,-38.309865,144.72,2009-02-11 00:00:00,Secondary,2024-07-30 02:28:42.485395
286,,28563,Habitat Classification > Sand/silt,Sand/silt,0c6de128-85c5-4878-9bca-d150203aadc3,False,9865193,False,RLS_Port Phillip Bay_2009,3000013,5262245,AJW22_3m100909ShortlandsBluffJEH (14).JPG,https://rls.tpac.org.au/pq/3000013/AJW22_3m100909ShortlandsBluffJEH%20(14).JPG/,3.0,-38.269684999999996,144.66,2009-09-10 00:00:00,,2024-07-30 02:23:35.151888
287,,28873,Habitat Classification > Seagrass,Seagrass,524ff1d3-9f35-4632-b045-e5145304984a,False,9865194,False,RLS_Port Phillip Bay_2009,3000013,5262233,AJW22_3m100909ShortlandsBluffJEH (2).JPG,https://rls.tpac.org.au/pq/3000013/AJW22_3m100909ShortlandsBluffJEH%20(2).JPG/,3.0,-38.269954999999996,144.66,2009-09-10 00:00:00,,2024-07-30 07:42:06.257494
288,,28563,Habitat Classification > Sand/silt,Sand/silt,0c6de128-85c5-4878-9bca-d150203aadc3,False,9865197,True,RLS_Port Phillip Bay_2009,3000013,5262247,AJW22_3m100909ShortlandsBluffJEH (16).JPG,https://rls.tpac.org.au/pq/3000013/AJW22_3m100909ShortlandsBluffJEH%20(16).JPG/,3.0,-38.26964,144.66,2009-09-10 00:00:00,Secondary,2024-07-30 02:24:45.516509
289,,28561,Habitat Classification > Mixed algae,Mixed algae,cc4da289-44e3-472d-a22c-f1114b079854,False,9865213,False,RLS_Port Phillip Bay_2009,3000014,5262261,AJW11_3m110209QuarantineStation_DTL (10).JPG,https://rls.tpac.org.au/pq/3000014/AJW11_3m110209QuarantineStation_DTL%20(10).JPG/,3.0,-38.309775,144.72,2009-02-11 00:00:00,Primary,2024-07-30 02:31:56.032487
290,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865269,False,RLS_Port Phillip Bay_2009,3000206,5262770,JEH15_4m051209StLeonards_WCB (2).JPG,https://rls.tpac.org.au/pq/3000206/JEH15_4m051209StLeonards_WCB%20(2).JPG/,4.0,-38.169955,144.72,2009-12-05 00:00:00,,2024-07-30 02:33:27.850074
291,,28563,Habitat Classification > Sand/silt,Sand/silt,0c6de128-85c5-4878-9bca-d150203aadc3,False,9865214,True,RLS_Port Phillip Bay_2009,3000014,5262261,AJW11_3m110209QuarantineStation_DTL (10).JPG,https://rls.tpac.org.au/pq/3000014/AJW11_3m110209QuarantineStation_DTL%20(10).JPG/,3.0,-38.309775,144.72,2009-02-11 00:00:00,Secondary,2024-07-30 02:32:00.536680
292,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,False,9865267,False,RLS_Port Phillip Bay_2009,3000014,5262258,AJW11_3m110209QuarantineStation_DTL (7).JPG,https://rls.tpac.org.au/pq/3000014/AJW11_3m110209QuarantineStation_DTL%20(7).JPG/,3.0,-38.3098425,144.72,2009-02-11 00:00:00,,2024-07-30 02:33:15.934684
293,,28563,Habitat Classification > Sand/silt,Sand/silt,0c6de128-85c5-4878-9bca-d150203aadc3,False,9865268,False,RLS_Port Phillip Bay_2009,3000014,5262252,AJW11_3m110209QuarantineStation_DTL (1).JPG,https://rls.tpac.org.au/pq/3000014/AJW11_3m110209QuarantineStation_DTL%20(1).JPG/,3.0,-38.3099775,144.72,2009-02-11 00:00:00,,2024-07-30 02:33:21.082413
294,,28561,Habitat Classification > Mixed algae,Mixed algae,cc4da289-44e3-472d-a22c-f1114b079854,False,9865270,False,RLS_Port Phillip Bay_2009,3000206,5262777,JEH15_4m051209StLeonards_WCB (9).JPG,https://rls.tpac.org.au/pq/3000206/JEH15_4m051209StLeonards_WCB%20(9).JPG/,4.0,-38.169797499999994,144.72,2009-12-05 00:00:00,,2024-07-30 02:33:38.279588
295,,28561,Habitat Classification > Mixed algae,Mixed algae,cc4da289-44e3-472d-a22c-f1114b079854,False,9865273,False,RLS_Port Phillip Bay_2009,3000206,5262776,JEH15_4m051209StLeonards_WCB (8).JPG,https://rls.tpac.org.au/pq/3000206/JEH15_4m051209StLeonards_WCB%20(8).JPG/,4.0,-38.16982,144.72,2009-12-05 00:00:00,,2024-07-30 02:34:30.343413
296,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865274,False,RLS_Port Phillip Bay_2009,3000206,5262769,JEH15_4m051209StLeonards_WCB (1).JPG,https://rls.tpac.org.au/pq/3000206/JEH15_4m051209StLeonards_WCB%20(1).JPG/,4.0,-38.1699775,144.72,2009-12-05 00:00:00,,2024-07-30 02:34:37.100325
297,,28557,Habitat Classification > Foliose algae,Foliose algae,07087ddf-b851-48c6-aef7-e6564c38ddb9,True,9865275,False,RLS_Port Phillip Bay_2009,3000206,5262787,JEH15_4m051209StLeonards_WCB (19).JPG,https://rls.tpac.org.au/pq/3000206/JEH15_4m051209StLeonards_WCB%20(19).JPG/,4.0,-38.1695725,144.72,2009-12-05 00:00:00,,2024-07-30 07:43:58.804088
298,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865326,False,RLS_Port Phillip Bay_2009,3000208,5262823,13PPB5m051209Cottage_RSS (18).JPG,https://rls.tpac.org.au/pq/3000208/13PPB5m051209Cottage_RSS%20(18).JPG/,5.0,-38.269775,144.65,2009-12-05 00:00:00,,2024-07-30 02:39:46.432991
299,,28561,Habitat Classification > Mixed algae,Mixed algae,cc4da289-44e3-472d-a22c-f1114b079854,False,9865327,False,RLS_Port Phillip Bay_2009,3000208,5262819,13PPB5m051209Cottage_RSS (9).JPG,https://rls.tpac.org.au/pq/3000208/13PPB5m051209Cottage_RSS%20(9).JPG/,5.0,-38.269865,144.65,2009-12-05 00:00:00,,2024-07-30 02:40:03.216018
300,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865333,False,RLS_Port Phillip Bay_2009,3000216,5262840,JEH17_2m061209PtLonsdaleOR_JEH (6).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(6).JPG/,2.0,-38.289865,144.62,2009-12-06 00:00:00,,2024-07-30 02:41:10.224507
301,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865334,False,RLS_Port Phillip Bay_2009,3000216,5262850,JEH17_2m061209PtLonsdaleOR_JEH (16).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(16).JPG/,2.0,-38.289640000000006,144.62,2009-12-06 00:00:00,,2024-07-30 02:41:18.604855
302,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865328,False,RLS_Port Phillip Bay_2009,3000208,5262824,13PPB5m051209Cottage_RSS (19).JPG,https://rls.tpac.org.au/pq/3000208/13PPB5m051209Cottage_RSS%20(19).JPG/,5.0,-38.2697525,144.65,2009-12-05 00:00:00,,2024-07-30 02:40:22.318272
303,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865335,False,RLS_Port Phillip Bay_2009,3000216,5262844,JEH17_2m061209PtLonsdaleOR_JEH (10).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(10).JPG/,2.0,-38.289775,144.62,2009-12-06 00:00:00,,2024-07-30 02:41:37.566206
304,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865394,False,RLS_Port Phillip Bay_2009,3000216,5262853,JEH17_2m061209PtLonsdaleOR_JEH (19).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(19).JPG/,2.0,-38.2895725,144.62,2009-12-06 00:00:00,,2024-07-30 02:43:26.285291
305,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865336,False,RLS_Port Phillip Bay_2009,3000216,5262855,JEH17_2m061209PtLonsdaleOR_JEH (21).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(21).JPG/,2.0,-38.289527500000005,144.62,2009-12-06 00:00:00,,2024-07-30 02:41:47.559335
306,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865337,False,RLS_Port Phillip Bay_2009,3000216,5262842,JEH17_2m061209PtLonsdaleOR_JEH (8).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(8).JPG/,2.0,-38.28982,144.62,2009-12-06 00:00:00,,2024-07-30 02:42:00.249584
307,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,False,9865340,False,RLS_Port Phillip Bay_2009,3000216,5262838,JEH17_2m061209PtLonsdaleOR_JEH (4).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(4).JPG/,2.0,-38.28991,144.62,2009-12-06 00:00:00,,2024-07-30 02:42:33.552214
308,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,False,9865338,False,RLS_Port Phillip Bay_2009,3000216,5262839,JEH17_2m061209PtLonsdaleOR_JEH (5).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(5).JPG/,2.0,-38.2898875,144.62,2009-12-06 00:00:00,,2024-07-30 02:42:13.048770
309,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865601,False,RLS_Port Phillip Bay_2009,3000217,5262869,JEH17_2_1m061209PtLonsdaleOR_WCB (12).JPG,https://rls.tpac.org.au/pq/3000217/JEH17_2_1m061209PtLonsdaleOR_WCB%20(12).JPG/,2.1,-38.28973,144.62,2009-12-06 00:00:00,,2024-07-30 02:52:41.831416
310,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,False,9865603,True,RLS_Port Phillip Bay_2009,3000223,5262914,15PPB4m061209PortseaPier_RSS (4).JPG,https://rls.tpac.org.au/pq/3000223/15PPB4m061209PortseaPier_RSS%20(4).JPG/,4.0,-38.31991,144.71,2009-12-06 00:00:00,Secondary,2024-07-30 02:53:11.693554
311,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,False,9865339,False,RLS_Port Phillip Bay_2009,3000216,5262847,JEH17_2m061209PtLonsdaleOR_JEH (13).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(13).JPG/,2.0,-38.2897075,144.62,2009-12-06 00:00:00,,2024-07-30 02:42:26.800951
312,,28613,Habitat Classification > Barren (no urchins),Barren (no urchins),83a7ef31-c756-4328-adff-a25caa5f626d,False,9865398,False,RLS_Port Phillip Bay_2009,3000216,5262851,JEH17_2m061209PtLonsdaleOR_JEH (17).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(17).JPG/,2.0,-38.2896175,144.62,2009-12-06 00:00:00,,2024-07-30 02:44:58.314413
313,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865395,False,RLS_Port Phillip Bay_2009,3000216,5262856,JEH17_2m061209PtLonsdaleOR_JEH (22).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(22).JPG/,2.0,-38.289505,144.62,2009-12-06 00:00:00,,2024-07-30 02:43:37.060992
314,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,False,9865400,False,RLS_Port Phillip Bay_2009,3000216,5262841,JEH17_2m061209PtLonsdaleOR_JEH (7).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(7).JPG/,2.0,-38.2898425,144.62,2009-12-06 00:00:00,,2024-07-30 02:45:21.600751
315,,28561,Habitat Classification > Mixed algae,Mixed algae,cc4da289-44e3-472d-a22c-f1114b079854,False,9865404,False,RLS_Port Phillip Bay_2009,3000217,5262877,JEH17_2_1m061209PtLonsdaleOR_WCB (20).JPG,https://rls.tpac.org.au/pq/3000217/JEH17_2_1m061209PtLonsdaleOR_WCB%20(20).JPG/,2.1,-38.28955,144.62,2009-12-06 00:00:00,,2024-07-30 02:46:19.521091
316,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,False,9865401,False,RLS_Port Phillip Bay_2009,3000216,5262845,JEH17_2m061209PtLonsdaleOR_JEH (11).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(11).JPG/,2.0,-38.289752500000006,144.62,2009-12-06 00:00:00,,2024-07-30 02:45:34.313713
317,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865402,False,RLS_Port Phillip Bay_2009,3000216,5262843,JEH17_2m061209PtLonsdaleOR_JEH (9).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(9).JPG/,2.0,-38.2897975,144.62,2009-12-06 00:00:00,,2024-07-30 02:45:49.647598
318,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865408,False,RLS_Port Phillip Bay_2009,3000217,5262876,JEH17_2_1m061209PtLonsdaleOR_WCB (19).JPG,https://rls.tpac.org.au/pq/3000217/JEH17_2_1m061209PtLonsdaleOR_WCB%20(19).JPG/,2.1,-38.2895725,144.62,2009-12-06 00:00:00,,2024-07-30 02:47:16.337059
319,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,False,9865403,False,RLS_Port Phillip Bay_2009,3000216,5262848,JEH17_2m061209PtLonsdaleOR_JEH (14).JPG,https://rls.tpac.org.au/pq/3000216/JEH17_2m061209PtLonsdaleOR_JEH%20(14).JPG/,2.0,-38.289685,144.62,2009-12-06 00:00:00,,2024-07-30 02:46:09.956686
320,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865406,True,RLS_Port Phillip Bay_2009,3000217,5262865,JEH17_2_1m061209PtLonsdaleOR_WCB (8).JPG,https://rls.tpac.org.au/pq/3000217/JEH17_2_1m061209PtLonsdaleOR_WCB%20(8).JPG/,2.1,-38.28982,144.62,2009-12-06 00:00:00,Secondary,2024-07-30 02:46:53.317501
321,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,False,9865405,False,RLS_Port Phillip Bay_2009,3000217,5262865,JEH17_2_1m061209PtLonsdaleOR_WCB (8).JPG,https://rls.tpac.org.au/pq/3000217/JEH17_2_1m061209PtLonsdaleOR_WCB%20(8).JPG/,2.1,-38.28982,144.62,2009-12-06 00:00:00,Primary,2024-07-30 02:46:48.776700
322,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865570,False,RLS_Port Phillip Bay_2009,3000217,5262867,JEH17_2_1m061209PtLonsdaleOR_WCB (10).JPG,https://rls.tpac.org.au/pq/3000217/JEH17_2_1m061209PtLonsdaleOR_WCB%20(10).JPG/,2.1,-38.289775,144.62,2009-12-06 00:00:00,,2024-07-30 02:50:58.446636
323,,28563,Habitat Classification > Sand/silt,Sand/silt,0c6de128-85c5-4878-9bca-d150203aadc3,False,9865464,False,RLS_Port Phillip Bay_2009,3000217,5262859,JEH17_2_1m061209PtLonsdaleOR_WCB (2).JPG,https://rls.tpac.org.au/pq/3000217/JEH17_2_1m061209PtLonsdaleOR_WCB%20(2).JPG/,2.1,-38.289955,144.62,2009-12-06 00:00:00,,2024-07-30 07:19:35.063434
324,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865565,False,RLS_Port Phillip Bay_2009,3000217,5262868,JEH17_2_1m061209PtLonsdaleOR_WCB (11).JPG,https://rls.tpac.org.au/pq/3000217/JEH17_2_1m061209PtLonsdaleOR_WCB%20(11).JPG/,2.1,-38.289752500000006,144.62,2009-12-06 00:00:00,,2024-07-30 02:48:51.696790
325,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,False,9865599,False,RLS_Port Phillip Bay_2009,3000217,5262864,JEH17_2_1m061209PtLonsdaleOR_WCB (7).JPG,https://rls.tpac.org.au/pq/3000217/JEH17_2_1m061209PtLonsdaleOR_WCB%20(7).JPG/,2.1,-38.2898425,144.62,2009-12-06 00:00:00,,2024-07-30 02:52:04.890975
326,,28561,Habitat Classification > Mixed algae,Mixed algae,cc4da289-44e3-472d-a22c-f1114b079854,False,9865567,False,RLS_Port Phillip Bay_2009,3000217,5262873,JEH17_2_1m061209PtLonsdaleOR_WCB (16).JPG,https://rls.tpac.org.au/pq/3000217/JEH17_2_1m061209PtLonsdaleOR_WCB%20(16).JPG/,2.1,-38.289640000000006,144.62,2009-12-06 00:00:00,,2024-07-30 02:49:55.748088
327,,28873,Habitat Classification > Seagrass,Seagrass,524ff1d3-9f35-4632-b045-e5145304984a,False,9865598,False,RLS_Port Phillip Bay_2009,3000217,5262871,JEH17_2_1m061209PtLonsdaleOR_WCB (14).JPG,https://rls.tpac.org.au/pq/3000217/JEH17_2_1m061209PtLonsdaleOR_WCB%20(14).JPG/,2.1,-38.289685,144.62,2009-12-06 00:00:00,,2024-07-30 07:41:37.175956
328,,28561,Habitat Classification > Mixed algae,Mixed algae,cc4da289-44e3-472d-a22c-f1114b079854,False,9865566,False,RLS_Port Phillip Bay_2009,3000217,5262863,JEH17_2_1m061209PtLonsdaleOR_WCB (6).JPG,https://rls.tpac.org.au/pq/3000217/JEH17_2_1m061209PtLonsdaleOR_WCB%20(6).JPG/,2.1,-38.289865,144.62,2009-12-06 00:00:00,,2024-07-30 02:49:32.606892
329,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865571,False,RLS_Port Phillip Bay_2009,3000217,5262866,JEH17_2_1m061209PtLonsdaleOR_WCB (9).JPG,https://rls.tpac.org.au/pq/3000217/JEH17_2_1m061209PtLonsdaleOR_WCB%20(9).JPG/,2.1,-38.2897975,144.62,2009-12-06 00:00:00,,2024-07-30 02:51:17.754363
330,,28561,Habitat Classification > Mixed algae,Mixed algae,cc4da289-44e3-472d-a22c-f1114b079854,False,9865636,False,RLS_Port Phillip Bay_2009,3000223,5262923,15PPB4m061209PortseaPier_RSS (13).JPG,https://rls.tpac.org.au/pq/3000223/15PPB4m061209PortseaPier_RSS%20(13).JPG/,4.0,-38.3197075,144.71,2009-12-06 00:00:00,Primary,2024-07-30 02:57:36.369823
331,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,False,9865675,False,RLS_Port Phillip Bay_2009,3000223,5262913,15PPB4m061209PortseaPier_RSS (3).JPG,https://rls.tpac.org.au/pq/3000223/15PPB4m061209PortseaPier_RSS%20(3).JPG/,4.0,-38.3199325,144.71,2009-12-06 00:00:00,,2024-07-30 03:03:33.055781
332,,28562,Habitat Classification > Other canopy forming,Other canopy forming,0d7eb2e7-eb75-46cb-92f6-926020adb996,False,9865600,False,RLS_Port Phillip Bay_2009,3000217,5262872,JEH17_2_1m061209PtLonsdaleOR_WCB (15).JPG,https://rls.tpac.org.au/pq/3000217/JEH17_2_1m061209PtLonsdaleOR_WCB%20(15).JPG/,2.1,-38.2896625,144.62,2009-12-06 00:00:00,,2024-07-30 02:52:13.824394
333,,28565,Habitat Classification > Unconsolidated,Unconsolidated,4fa5ce3c-49fc-4484-9f00-95c347733214,False,9865604,False,RLS_Port Phillip Bay_2009,3000223,5262932,15PPB4m061209PortseaPier_RSS (22).JPG,https://rls.tpac.org.au/pq/3000223/15PPB4m061209PortseaPier_RSS%20(22).JPG/,4.0,-38.319505,144.71,2009-12-06 00:00:00,,2024-07-30 02:53:49.756416
334,,28557,Habitat Classification > Foliose algae,Foliose algae,07087ddf-b851-48c6-aef7-e6564c38ddb9,False,9865632,True,RLS_Port Phillip Bay_2009,3000223,5262927,15PPB4m061209PortseaPier_RSS (17).JPG,https://rls.tpac.org.au/pq/3000223/15PPB4m061209PortseaPier_RSS%20(17).JPG/,4.0,-38.3196175,144.71,2009-12-06 00:00:00,Secondary,2024-07-30 02:54:30.143628
335,,28873,Habitat Classification > Seagrass,Seagrass,524ff1d3-9f35-4632-b045-e5145304984a,False,9867106,False,RLS_Port Phillip Heads_2019,912351346,5273099,PPH-S1_3mATC040219PtFranklin (4).JPG,https://rls.tpac.org.au/pq/912351346/PPH-S1_3mATC040219PtFranklin%20(4).JPG/,3.0,-38.3199775,144.720082987617,2019-02-04 00:00:00,,2024-07-30 21:49:23.669387
336,,28873,Habitat Classification > Seagrass,Seagrass,524ff1d3-9f35-4632-b045-e5145304984a,False,9867107,False,RLS_Port Phillip Heads_2019,912351348,5273159,PPH-S2_4m_ATC040219NepeanOffshore (13).JPG,https://rls.tpac.org.au/pq/912351348/PPH-S2_4m_ATC040219NepeanOffshore%20(13).JPG/,4.0,-38.299977500000004,144.660327333951,2019-02-04 00:00:00,,2024-07-30 21:49:33.902507
337,,28873,Habitat Classification > Seagrass,Seagrass,524ff1d3-9f35-4632-b045-e5145304984a,False,9867167,False,RLS_Port Phillip Heads_2019,912351348,5273156,PPH-S2_4m_ATC040219NepeanOffshore (10).JPG,https://rls.tpac.org.au/pq/912351348/PPH-S2_4m_ATC040219NepeanOffshore%20(10).JPG/,4.0,-38.299977500000004,144.66024550046322,2019-02-04 00:00:00,,2024-07-30 21:50:51.363622
338,,28565,Habitat Classification > Unconsolidated,Unconsolidated,4fa5ce3c-49fc-4484-9f00-95c347733214,False,9865633,False,RLS_Port Phillip Bay_2009,3000223,5262922,15PPB4m061209PortseaPier_RSS (12).JPG,https://rls.tpac.org.au/pq/3000223/15PPB4m061209PortseaPier_RSS%20(12).JPG/,4.0,-38.31973,144.71,2009-12-06 00:00:00,Primary,2024-07-30 02:55:12.245975
339,,28557,Habitat Classification > Foliose algae,Foliose algae,07087ddf-b851-48c6-aef7-e6564c38ddb9,False,9865634,True,RLS_Port Phillip Bay_2009,3000223,5262922,15PPB4m061209PortseaPier_RSS (12).JPG,https://rls.tpac.org.au/pq/3000223/15PPB4m061209PortseaPier_RSS%20(12).JPG/,4.0,-38.31973,144.71,2009-12-06 00:00:00,Secondary,2024-07-30 02:55:05.832756
340,,28565,Habitat Classification > Unconsolidated,Unconsolidated,4fa5ce3c-49fc-4484-9f00-95c347733214,False,9865663,True,RLS_Port Phillip Bay_2009,3000223,5262923,15PPB4m061209PortseaPier_RSS (13).JPG,https://rls.tpac.org.au/pq/3000223/15PPB4m061209PortseaPier_RSS%20(13).JPG/,4.0,-38.3197075,144.71,2009-12-06 00:00:00,Secondary,2024-07-30 02:57:29.121706
341,,28561,Habitat Classification > Mixed algae,Mixed algae,cc4da289-44e3-472d-a22c-f1114b079854,False,9865670,False,RLS_Port Phillip Bay_2009,3000223,5262915,15PPB4m061209PortseaPier_RSS (5).JPG,https://rls.tpac.org.au/pq/3000223/15PPB4m061209PortseaPier_RSS%20(5).JPG/,4.0,-38.3198875,144.71,2009-12-06 00:00:00,Primary,2024-07-30 03:00:33.506169
342,,28565,Habitat Classification > Unconsolidated,Unconsolidated,4fa5ce3c-49fc-4484-9f00-95c347733214,False,9865672,False,RLS_Port Phillip Bay_2009,3000223,5262924,15PPB4m061209PortseaPier_RSS (14).JPG,https://rls.tpac.org.au/pq/3000223/15PPB4m061209PortseaPier_RSS%20(14).JPG/,4.0,-38.319685,144.71,2009-12-06 00:00:00,,2024-07-30 03:01:07.532439
